Cloud,C,color,L,25527282025
Cloud,C,color,L,21709496479
Cloud,C,color,L,23122068691
Cloud,C,color,L,24745215020
Cloud,C,color,L,20655804407
Cloud,C,color,L,19546576865
Cloud,C,color,L,20233608299
Cloud,C,color,L,20352444388
Cloud,C,color,L,22291754007
Cloud,C,color,L,25560170434
Cloud,C,color,L,21053400260
Cloud,C,color,L,24310279015
Cloud,C,color,L,20516040980
Cloud,C,color,L,18035966548
Cloud,C,color,L,18612511439
Cloud,Java,color,L,2971383761
Cloud,Java,color,L,3649510278
Cloud,Java,color,L,3511967576
Cloud,Java,color,L,3515726146
Cloud,Java,color,L,3699291494
Cloud,Java,color,L,3451488419
Cloud,Java,color,L,3327658534
Cloud,Java,color,L,3467452706
Cloud,Java,color,L,3487024511
Cloud,Java,color,L,3287883440
Cloud,Java,color,L,3146064888
Cloud,Java,color,L,3115044864
Cloud,Java,color,L,3259226539
Cloud,Java,color,L,3168047573
Cloud,Java,color,L,3023800265
Cloud,MPICH,Color,L,10744968958
Cloud,MPICH,Color,L,12274374448
Cloud,MPICH,Color,L,15057806342
Cloud,MPICH,Color,L,15450524775
Cloud,MPICH,Color,L,13511828112
Cloud,MPICH,Color,L,9375809443
Cloud,MPICH,Color,L,8415830271
Cloud,MPICH,Color,L,8166400400
Cloud,MPICH,Color,L,11058366623
Cloud,MPICH,Color,L,12388813901
Cloud,MPICH,Color,L,13437917590
Cloud,MPICH,Color,L,13476178551
Cloud,MPICH,Color,L,11112311086
Cloud,MPICH,Color,L,10831989295
Cloud,MPICH,Color,L,10829828756
Cloud,mpiJava,Color,L,22684539410
Cloud,mpiJava,Color,L,23519882572
Cloud,mpiJava,Color,L,24850969289
Cloud,mpiJava,Color,L,24765474921
Cloud,mpiJava,Color,L,25797941237
Cloud,mpiJava,Color,L,27024484652
Cloud,mpiJava,Color,L,26657145371
Cloud,mpiJava,Color,L,25651986663
Cloud,mpiJava,Color,L,24934938457
Cloud,mpiJava,Color,L,24722895226
Cloud,mpiJava,Color,L,25553125700
Cloud,mpiJava,Color,L,27505367164
Cloud,mpiJava,Color,L,26944389284
Cloud,mpiJava,Color,L,28334919077
Cloud,mpiJava,Color,L,26731871087
Cloud,mpiPython,Color,L,13436061933
Cloud,mpiPython,Color,L,13530785869
Cloud,mpiPython,Color,L,14564176586
Cloud,mpiPython,Color,L,18875647254
Cloud,mpiPython,Color,L,16245119585
Cloud,mpiPython,Color,L,13623609636
Cloud,mpiPython,Color,L,13056760582
Cloud,mpiPython,Color,L,12443267859
Cloud,mpiPython,Color,L,11993177036
Cloud,mpiPython,Color,L,13205347378
Cloud,mpiPython,Color,L,14645405493
Cloud,mpiPython,Color,L,15514465167
Cloud,mpiPython,Color,L,19431947399
Cloud,mpiPython,Color,L,16325439065
Cloud,mpiPython,Color,L,12642953696
Cloud,Python,Color,L,17706794175
Cloud,Python,Color,L,27725418734
Cloud,Python,Color,L,19790130810
Cloud,Python,Color,L,15821168560
Cloud,Python,Color,L,20104663130
Cloud,Python,Color,L,16164570882
Cloud,Python,Color,L,14836583334
Cloud,Python,Color,L,15451648847
Cloud,Python,Color,L,16503860706
Cloud,Python,Color,L,17449198899
Cloud,Python,Color,L,16855184298
Cloud,Python,Color,L,16601737796
Cloud,Python,Color,L,18997535564
Cloud,Python,Color,L,24619562897
Cloud,Python,Color,L,24209476641
Cloud,C,color,M,5748360587
Cloud,C,color,M,5175909222
Cloud,C,color,M,5946318045
Cloud,C,color,M,5578302766
Cloud,C,color,M,5605744310
Cloud,C,color,M,5656251728
Cloud,C,color,M,5680909536
Cloud,C,color,M,5821884276
Cloud,C,color,M,5553536111
Cloud,C,color,M,6172712641
Cloud,C,color,M,6471883012
Cloud,C,color,M,6392976654
Cloud,C,color,M,6334409166
Cloud,C,color,M,6432477679
Cloud,C,color,M,7329120104
Cloud,Java,color,M,2062471677
Cloud,Java,color,M,2000259005
Cloud,Java,color,M,1892405787
Cloud,Java,color,M,1973279034
Cloud,Java,color,M,1917801685
Cloud,Java,color,M,2123014077
Cloud,Java,color,M,2004413668
Cloud,Java,color,M,2152071231
Cloud,Java,color,M,2079700895
Cloud,Java,color,M,2640108073
Cloud,Java,color,M,2564061607
Cloud,Java,color,M,2573456257
Cloud,Java,color,M,2468396516
Cloud,Java,color,M,2443651831
Cloud,Java,color,M,2545642667
Cloud,MPICH,Color,M,6218452586
Cloud,MPICH,Color,M,7407026795
Cloud,MPICH,Color,M,6234362475
Cloud,MPICH,Color,M,5405044427
Cloud,MPICH,Color,M,4186717900
Cloud,MPICH,Color,M,4087251737
Cloud,MPICH,Color,M,4360555651
Cloud,MPICH,Color,M,4252699176
Cloud,MPICH,Color,M,6487718715
Cloud,MPICH,Color,M,6785445610
Cloud,MPICH,Color,M,6668544568
Cloud,MPICH,Color,M,6771322297
Cloud,MPICH,Color,M,6165195151
Cloud,MPICH,Color,M,5562334360
Cloud,MPICH,Color,M,4799530107
Cloud,mpiJava,Color,M,7360850774
Cloud,mpiJava,Color,M,7414207788
Cloud,mpiJava,Color,M,7138446905
Cloud,mpiJava,Color,M,7178772111
Cloud,mpiJava,Color,M,6981768850
Cloud,mpiJava,Color,M,7002985561
Cloud,mpiJava,Color,M,7304787884
Cloud,mpiJava,Color,M,6912459959
Cloud,mpiJava,Color,M,6790925835
Cloud,mpiJava,Color,M,6558353660
Cloud,mpiJava,Color,M,6828976692
Cloud,mpiJava,Color,M,6829609804
Cloud,mpiJava,Color,M,6614615093
Cloud,mpiJava,Color,M,7209905472
Cloud,mpiJava,Color,M,7270843249
Cloud,mpiPython,Color,M,4909278322
Cloud,mpiPython,Color,M,5405571227
Cloud,mpiPython,Color,M,4947385850
Cloud,mpiPython,Color,M,4592569350
Cloud,mpiPython,Color,M,4282973659
Cloud,mpiPython,Color,M,3846399346
Cloud,mpiPython,Color,M,3881295548
Cloud,mpiPython,Color,M,3583716900
Cloud,mpiPython,Color,M,3725495616
Cloud,mpiPython,Color,M,3398194152
Cloud,mpiPython,Color,M,3395124339
Cloud,mpiPython,Color,M,3331623019
Cloud,mpiPython,Color,M,3300518786
Cloud,mpiPython,Color,M,3268160344
Cloud,mpiPython,Color,M,3874874789
Cloud,Python,Color,M,4091365430
Cloud,Python,Color,M,11270636833
Cloud,Python,Color,M,4922919223
Cloud,Python,Color,M,4102596957
Cloud,Python,Color,M,4177893613
Cloud,Python,Color,M,4442064997
Cloud,Python,Color,M,4252325745
Cloud,Python,Color,M,4397046203
Cloud,Python,Color,M,4232202704
Cloud,Python,Color,M,4562760075
Cloud,Python,Color,M,5053767157
Cloud,Python,Color,M,4865477209
Cloud,Python,Color,M,11775141081
Cloud,Python,Color,M,6985928398
Cloud,Python,Color,M,5073119977
Cloud,C,color,S,4378434900
Cloud,C,color,S,4465329697
Cloud,C,color,S,4177064448
Cloud,C,color,S,4858100789
Cloud,C,color,S,4599991136
Cloud,C,color,S,4545701850
Cloud,C,color,S,4671026167
Cloud,C,color,S,4425028840
Cloud,C,color,S,4715652677
Cloud,C,color,S,4497851571
Cloud,C,color,S,4660242897
Cloud,C,color,S,4635690202
Cloud,C,color,S,4810014176
Cloud,C,color,S,4607553014
Cloud,C,color,S,4925696911
Cloud,Java,color,S,1943269333
Cloud,Java,color,S,1967566670
Cloud,Java,color,S,1788027076
Cloud,Java,color,S,1831281490
Cloud,Java,color,S,1939918196
Cloud,Java,color,S,2198092880
Cloud,Java,color,S,2174317575
Cloud,Java,color,S,2359731333
Cloud,Java,color,S,2402223750
Cloud,Java,color,S,2430023691
Cloud,Java,color,S,2375446226
Cloud,Java,color,S,2281613076
Cloud,Java,color,S,2411517084
Cloud,Java,color,S,2350229892
Cloud,Java,color,S,2327731656
Cloud,MPICH,Color,S,4553266413
Cloud,MPICH,Color,S,4721754685
Cloud,MPICH,Color,S,4611251707
Cloud,MPICH,Color,S,4303783301
Cloud,MPICH,Color,S,4501467411
Cloud,MPICH,Color,S,4515405614
Cloud,MPICH,Color,S,4395725018
Cloud,MPICH,Color,S,4031320373
Cloud,MPICH,Color,S,3947669993
Cloud,MPICH,Color,S,3869015092
Cloud,MPICH,Color,S,3868650533
Cloud,MPICH,Color,S,3955672268
Cloud,MPICH,Color,S,3581035804
Cloud,MPICH,Color,S,4105767898
Cloud,MPICH,Color,S,5543206039
Cloud,mpiJava,Color,S,6739601004
Cloud,mpiJava,Color,S,10985141131
Cloud,mpiJava,Color,S,5746487868
Cloud,mpiJava,Color,S,5102513454
Cloud,mpiJava,Color,S,5029376731
Cloud,mpiJava,Color,S,4913049660
Cloud,mpiJava,Color,S,4916006515
Cloud,mpiJava,Color,S,5078445436
Cloud,mpiJava,Color,S,5025072215
Cloud,mpiJava,Color,S,4913713129
Cloud,mpiJava,Color,S,4777519890
Cloud,mpiJava,Color,S,4970440476
Cloud,mpiJava,Color,S,5526900532
Cloud,mpiJava,Color,S,5091749678
Cloud,mpiJava,Color,S,5506307043
Cloud,mpiPython,Color,S,4104853151
Cloud,mpiPython,Color,S,5127657568
Cloud,mpiPython,Color,S,5540209688
Cloud,mpiPython,Color,S,6183877802
Cloud,mpiPython,Color,S,5199700795
Cloud,mpiPython,Color,S,5318018850
Cloud,mpiPython,Color,S,5114948876
Cloud,mpiPython,Color,S,4573106948
Cloud,mpiPython,Color,S,4289883898
Cloud,mpiPython,Color,S,3911497784
Cloud,mpiPython,Color,S,3706137511
Cloud,mpiPython,Color,S,3600557530
Cloud,mpiPython,Color,S,9283148565
Cloud,mpiPython,Color,S,5181422435
Cloud,mpiPython,Color,S,4314550847
Cloud,Python,Color,S,3724755334
Cloud,Python,Color,S,3181081007
Cloud,Python,Color,S,2921181944
Cloud,Python,Color,S,2653378541
Cloud,Python,Color,S,2450243048
Cloud,Python,Color,S,2590676737
Cloud,Python,Color,S,2613033992
Cloud,Python,Color,S,2703605305
Cloud,Python,Color,S,2473062171
Cloud,Python,Color,S,2527864629
Cloud,Python,Color,S,2519165874
Cloud,Python,Color,S,2354672120
Cloud,Python,Color,S,2455730373
Cloud,Python,Color,S,2654629934
Cloud,Python,Color,S,2217724561
Cloud,C,color,XS,896121683
Cloud,C,color,XS,1297557448
Cloud,C,color,XS,1247755388
Cloud,C,color,XS,1490044044
Cloud,C,color,XS,1296061790
Cloud,C,color,XS,1316539689
Cloud,C,color,XS,1268710478
Cloud,C,color,XS,1284193601
Cloud,C,color,XS,1317575771
Cloud,C,color,XS,1491654419
Cloud,C,color,XS,1491632182
Cloud,C,color,XS,1192692664
Cloud,C,color,XS,1325676928
Cloud,C,color,XS,1233932611
Cloud,C,color,XS,1260891344
Cloud,Java,color,XS,1617665793
Cloud,Java,color,XS,1643480571
Cloud,Java,color,XS,2019633834
Cloud,Java,color,XS,1705498158
Cloud,Java,color,XS,1592702391
Cloud,Java,color,XS,1605364574
Cloud,Java,color,XS,1555755768
Cloud,Java,color,XS,1519767674
Cloud,Java,color,XS,1603921042
Cloud,Java,color,XS,1579602746
Cloud,Java,color,XS,1496189839
Cloud,Java,color,XS,1640923644
Cloud,Java,color,XS,1497692756
Cloud,Java,color,XS,1531279683
Cloud,Java,color,XS,1454059094
Cloud,MPICH,Color,XS,4279993063
Cloud,MPICH,Color,XS,2893392288
Cloud,MPICH,Color,XS,2592724404
Cloud,MPICH,Color,XS,2315795852
Cloud,MPICH,Color,XS,2152014862
Cloud,MPICH,Color,XS,1973844203
Cloud,MPICH,Color,XS,1768672264
Cloud,MPICH,Color,XS,1652498448
Cloud,MPICH,Color,XS,1564930411
Cloud,MPICH,Color,XS,1618203797
Cloud,MPICH,Color,XS,1506273254
Cloud,MPICH,Color,XS,1514731917
Cloud,MPICH,Color,XS,1574317547
Cloud,MPICH,Color,XS,1541905843
Cloud,MPICH,Color,XS,1510805378
Cloud,mpiJava,Color,XS,2295875642
Cloud,mpiJava,Color,XS,2500231668
Cloud,mpiJava,Color,XS,2345059797
Cloud,mpiJava,Color,XS,2602785267
Cloud,mpiJava,Color,XS,2447331044
Cloud,mpiJava,Color,XS,2382559703
Cloud,mpiJava,Color,XS,2364279551
Cloud,mpiJava,Color,XS,2800051623
Cloud,mpiJava,Color,XS,2521130772
Cloud,mpiJava,Color,XS,2445593914
Cloud,mpiJava,Color,XS,2359504466
Cloud,mpiJava,Color,XS,2376723933
Cloud,mpiJava,Color,XS,2469921773
Cloud,mpiJava,Color,XS,2330054052
Cloud,mpiJava,Color,XS,2515361873
Cloud,mpiPython,Color,XS,1314487155
Cloud,mpiPython,Color,XS,1280538586
Cloud,mpiPython,Color,XS,1221881266
Cloud,mpiPython,Color,XS,1235955076
Cloud,mpiPython,Color,XS,1266888716
Cloud,mpiPython,Color,XS,1194746516
Cloud,mpiPython,Color,XS,1237306054
Cloud,mpiPython,Color,XS,1241027942
Cloud,mpiPython,Color,XS,1219007583
Cloud,mpiPython,Color,XS,1256700589
Cloud,mpiPython,Color,XS,1238558215
Cloud,mpiPython,Color,XS,1229828986
Cloud,mpiPython,Color,XS,1725230931
Cloud,mpiPython,Color,XS,1315839401
Cloud,mpiPython,Color,XS,1224265100
Cloud,Python,Color,XS,825320289
Cloud,Python,Color,XS,763786504
Cloud,Python,Color,XS,869527331
Cloud,Python,Color,XS,856307324
Cloud,Python,Color,XS,891933914
Cloud,Python,Color,XS,913322903
Cloud,Python,Color,XS,891073487
Cloud,Python,Color,XS,923816268
Cloud,Python,Color,XS,777148715
Cloud,Python,Color,XS,788425790
Cloud,Python,Color,XS,881546420
Cloud,Python,Color,XS,896554739
Cloud,Python,Color,XS,892149109
Cloud,Python,Color,XS,863852108
Cloud,Python,Color,XS,978109377
Cloud,C,Monty,17953872624
Cloud,C,Monty,17923678541
Cloud,C,Monty,17932882203
Cloud,C,Monty,17927317722
Cloud,C,Monty,17932383388
Cloud,C,Monty,17922856925
Cloud,C,Monty,17996546641
Cloud,C,Monty,19096723070
Cloud,C,Monty,17919010782
Cloud,C,Monty,17938303647
Cloud,C,Monty,17960641416
Cloud,C,Monty,17921213752
Cloud,C,Monty,17957293143
Cloud,C,Monty,17931206122
Cloud,C,Monty,17950509982
Cloud,C,sine,95086531206
Cloud,C,sine,82060769312
Cloud,C,sine,77966779761
Cloud,C,sine,84353242118
Cloud,C,sine,92723747228
Cloud,C,sine,47654238454
Cloud,C,sine,74631554898
Cloud,C,sine,37659810512
Cloud,C,sine,44780757668
Cloud,C,sine,110593139409
Cloud,C,sine,74468916790
Cloud,C,sine,80328162569
Cloud,C,sine,44204012092
Cloud,C,sine,55668777679
Cloud,C,sine,76521227258
Cloud,C,sqrt,107898633733
Cloud,C,sqrt,122468290395
Cloud,C,sqrt,98453925008
Cloud,C,sqrt,116882795055
Cloud,C,sqrt,91935761796
Cloud,C,sqrt,62282997743
Cloud,C,sqrt,105865513426
Cloud,C,sqrt,116760280520
Cloud,C,sqrt,63353463544
Cloud,C,sqrt,80427510570
Cloud,C,sqrt,54380392013
Cloud,C,sqrt,72629499476
Cloud,C,sqrt,100521963644
Cloud,C,sqrt,76355158569
Cloud,C,sqrt,95254722127
Cloud,Java,Monty,1052184459
Cloud,Java,Monty,1099977691
Cloud,Java,Monty,1049405115
Cloud,Java,Monty,1104045936
Cloud,Java,Monty,1071758878
Cloud,Java,Monty,1048864614
Cloud,Java,Monty,1052998933
Cloud,Java,Monty,1072829452
Cloud,Java,Monty,1052700791
Cloud,Java,Monty,1096463505
Cloud,Java,Monty,1067625937
Cloud,Java,Monty,1145689033
Cloud,Java,Monty,1067736998
Cloud,Java,Monty,1078681677
Cloud,Java,Monty,1148012905
Cloud,Java,sine,80893094751
Cloud,Java,sine,71055767143
Cloud,Java,sine,80315476424
Cloud,Java,sine,86714020252
Cloud,Java,sine,78512406537
Cloud,Java,sine,99385483537
Cloud,Java,sine,94314585090
Cloud,Java,sine,92299871252
Cloud,Java,sine,86640948344
Cloud,Java,sine,91884693533
Cloud,Java,sine,125791698781
Cloud,Java,sine,100793750784
Cloud,Java,sine,123527381860
Cloud,Java,sine,148451966986
Cloud,Java,sine,93534889793
Cloud,Java,sqrt,38474870646
Cloud,Java,sqrt,55756229682
Cloud,Java,sqrt,42549442263
Cloud,Java,sqrt,49356430018
Cloud,Java,sqrt,84996478290
Cloud,Java,sqrt,65794546468
Cloud,Java,sqrt,66261099655
Cloud,Java,sqrt,52820217741
Cloud,Java,sqrt,48038057919
Cloud,Java,sqrt,66025635762
Cloud,Java,sqrt,80756433282
Cloud,Java,sqrt,51409029556
Cloud,Java,sqrt,34827448180
Cloud,Java,sqrt,33851817400
Cloud,Java,sqrt,52553490274
Cloud,MPICH,Monty,3635095564
Cloud,MPICH,Monty,3495363525
Cloud,MPICH,Monty,3372111238
Cloud,MPICH,Monty,3612255727
Cloud,MPICH,Monty,3380201935
Cloud,MPICH,Monty,3467703206
Cloud,MPICH,Monty,3721046805
Cloud,MPICH,Monty,3707236998
Cloud,MPICH,Monty,3452531383
Cloud,MPICH,Monty,3410037140
Cloud,MPICH,Monty,3570998648
Cloud,MPICH,Monty,3856753683
Cloud,MPICH,Monty,3560580581
Cloud,MPICH,Monty,3487803685
Cloud,MPICH,Monty,3376346691
Cloud,MPICH,sine,45657731553
Cloud,MPICH,sine,64121343707
Cloud,MPICH,sine,61038502064
Cloud,MPICH,sine,64945058529
Cloud,MPICH,sine,57234502024
Cloud,MPICH,sine,51226668701
Cloud,MPICH,sine,36024816352
Cloud,MPICH,sine,67355338092
Cloud,MPICH,sine,64398334494
Cloud,MPICH,sine,61172873279
Cloud,MPICH,sine,59304220991
Cloud,MPICH,sine,76965540045
Cloud,MPICH,sine,66223975954
Cloud,MPICH,sine,82008536596
Cloud,MPICH,sine,68008152285
Cloud,MPICH,sqrt,55560044389
Cloud,MPICH,sqrt,88067427648
Cloud,MPICH,sqrt,80904756389
Cloud,MPICH,sqrt,58878087714
Cloud,MPICH,sqrt,67672610693
Cloud,MPICH,sqrt,98322560702
Cloud,MPICH,sqrt,90544291881
Cloud,MPICH,sqrt,121140378388
Cloud,MPICH,sqrt,62014523543
Cloud,MPICH,sqrt,57314494289
Cloud,MPICH,sqrt,89326703503
Cloud,MPICH,sqrt,102440687753
Cloud,MPICH,sqrt,57058952352
Cloud,MPICH,sqrt,38570855941
Cloud,MPICH,sqrt,61402042743
Cloud,mpiJava,Monty,4470316888
Cloud,mpiJava,Monty,4451441233
Cloud,mpiJava,Monty,4395339717
Cloud,mpiJava,Monty,4376602736
Cloud,mpiJava,Monty,4588319303
Cloud,mpiJava,Monty,4528292123
Cloud,mpiJava,Monty,4562367460
Cloud,mpiJava,Monty,4714579688
Cloud,mpiJava,Monty,4656029355
Cloud,mpiJava,Monty,4443374667
Cloud,mpiJava,Monty,4633680961
Cloud,mpiJava,Monty,4353818362
Cloud,mpiJava,Monty,4822723965
Cloud,mpiJava,Monty,4448545655
Cloud,mpiJava,Monty,4551302668
Cloud,mpiJava,sine,20318563883
Cloud,mpiJava,sine,18832068204
Cloud,mpiJava,sine,15626163667
Cloud,mpiJava,sine,24035034265
Cloud,mpiJava,sine,27570464945
Cloud,mpiJava,sine,24079974784
Cloud,mpiJava,sine,10659262852
Cloud,mpiJava,sine,8850213973
Cloud,mpiJava,sine,10482451041
Cloud,mpiJava,sine,11557103736
Cloud,mpiJava,sine,17800177364
Cloud,mpiJava,sine,18313101163
Cloud,mpiJava,sine,11076392849
Cloud,mpiJava,sine,15410783326
Cloud,mpiJava,sine,20817239284
Cloud,mpiJava,sqrt,85407325567
Cloud,mpiJava,sqrt,74890885444
Cloud,mpiJava,sqrt,38068677742
Cloud,mpiJava,sqrt,36559117079
Cloud,mpiJava,sqrt,40658068934
Cloud,mpiJava,sqrt,45584363984
Cloud,mpiJava,sqrt,31361858456
Cloud,mpiJava,sqrt,89825824552
Cloud,mpiJava,sqrt,56602791416
Cloud,mpiJava,sqrt,56947704677
Cloud,mpiJava,sqrt,80953800550
Cloud,mpiJava,sqrt,93100580729
Cloud,mpiJava,sqrt,91460092572
Cloud,mpiJava,sqrt,100509501519
Cloud,mpiJava,sqrt,66778371359
Cloud,mpiPython,sine,19254592394
Cloud,mpiPython,sine,25568417035
Cloud,mpiPython,sine,16170041896
Cloud,mpiPython,sine,33108106584
Cloud,mpiPython,sine,33396360693
Cloud,mpiPython,sine,29348521130
Cloud,mpiPython,sine,29823321403
Cloud,mpiPython,sine,25999078059
Cloud,mpiPython,sine,16886359327
Cloud,mpiPython,sine,19267154804
Cloud,mpiPython,sine,16310155346
Cloud,mpiPython,sine,26299468326
Cloud,mpiPython,sine,25082500979
Cloud,mpiPython,sine,21288791242
Cloud,mpiPython,sine,13280974993
Cloud,mpiPython,Monty,39032018092
Cloud,mpiPython,Monty,39597674403
Cloud,mpiPython,Monty,38626833077
Cloud,mpiPython,Monty,38253159385
Cloud,mpiPython,Monty,39115900672
Cloud,mpiPython,Monty,38803826472
Cloud,mpiPython,Monty,40625818359
Cloud,mpiPython,Monty,44445582792
Cloud,mpiPython,Monty,39685507706
Cloud,mpiPython,Monty,38384005361
Cloud,mpiPython,Monty,38463711282
Cloud,mpiPython,Monty,39180736595
Cloud,mpiPython,Monty,38954545590
Cloud,mpiPython,Monty,38724269251
Cloud,mpiPython,Monty,39552055449
Cloud,mpiPython,sqrt,107123663839
Cloud,mpiPython,sqrt,144189392308
Cloud,mpiPython,sqrt,44452965166
Cloud,mpiPython,sqrt,44643966477
Cloud,mpiPython,sqrt,44070442292
Cloud,mpiPython,sqrt,45834281659
Cloud,mpiPython,sqrt,45264093982
Cloud,mpiPython,sqrt,45596757667
Cloud,mpiPython,sqrt,46914374050
Cloud,mpiPython,sqrt,45099652753
Cloud,mpiPython,sqrt,43890226880
Cloud,mpiPython,sqrt,44906348897
Cloud,mpiPython,sqrt,45310411614
Cloud,mpiPython,sqrt,45013040075
Cloud,mpiPython,sqrt,44977356051
Cloud,Python,Monty,28854539239
Cloud,Python,Monty,29539178956
Cloud,Python,Monty,28599061281
Cloud,Python,Monty,28984488946
Cloud,Python,Monty,29399905727
Cloud,Python,Monty,29229665449
Cloud,Python,Monty,29491713605
Cloud,Python,Monty,28839787363
Cloud,Python,Monty,28645803634
Cloud,Python,Monty,28980019160
Cloud,Python,Monty,28274780727
Cloud,Python,Monty,28216753310
Cloud,Python,Monty,29613960929
Cloud,Python,Monty,29355916410
Cloud,Python,Monty,28853247807
Cloud,Python,sine,62527354104
Cloud,Python,sine,66008878291
Cloud,Python,sine,65963111383
Cloud,Python,sine,71615334939
Cloud,Python,sine,64142961823
Cloud,Python,sine,66130305771
Cloud,Python,sine,62900340514
Cloud,Python,sine,63588737730
Cloud,Python,sine,69064203296
Cloud,Python,sine,76362044578
Cloud,Python,sine,141937067971
Cloud,Python,sine,67450257499
Cloud,Python,sine,63055684196
Cloud,Python,sine,66619075347
Cloud,Python,sine,65952881180
Cloud,Python,sqrt,99659764661
Cloud,Python,sqrt,98484428428
Cloud,Python,sqrt,97582661064
Cloud,Python,sqrt,99956778173
Cloud,Python,sqrt,98506105350
Cloud,Python,sqrt,110737631692
Cloud,Python,sqrt,102008826884
Cloud,Python,sqrt,96488739725
Cloud,Python,sqrt,99561467883
Cloud,Python,sqrt,99839365431
Cloud,Python,sqrt,98728227151
Cloud,Python,sqrt,98288549525
Cloud,Python,sqrt,99563985348
Cloud,Python,sqrt,107692896593
Cloud,Python,sqrt,111801110208
